audio_hidden,video_hidden,text_hidden,audio_dropout,video_dropout,text_dropout,factor_learning_rate,learning_rate,rank,batch_size,weight_decay,Best Validation MAE,Test MAE,Test Corr,Test multiclass accuracy,Test binary accuracy,Test f1_score
4,4,256,0.2,0,0.15,0.001,0.0005,16,16,0,0.9682795,0.96827936,0.6568,0.31341,0.7725947521865889,0.7719029833513645
4,16,256,0.3,0.2,0,0.0003,0.0003,4,32,0.002,1.0250647,1.0250646,0.6002,0.28863,0.7419825072886297,0.7413672134324193
4,8,256,0.15,0,0.15,0.0003,0.0005,8,4,0.002,1.000958,1.0009578,0.64834,0.29009,0.7682215743440233,0.7683245681811347
16,8,128,0.5,0.15,0.15,0.0005,0.0005,8,4,0.01,1.0476105,1.0476105,0.58725,0.27259,0.7623906705539358,0.7616136609565903
16,8,256,0,0.3,0.2,0.0003,0.0003,16,4,0,0.96923643,0.9692365,0.6518,0.30466,0.7682215743440233,0.7658760826057376
4,16,128,0.3,0.5,0.2,0.0005,0.003,8,128,0,0.98642415,0.9864242,0.6374,0.31487,0.760932944606414,0.7579144476466269
4,8,128,0,0.15,0.2,0.0005,0.0005,8,32,0.002,1.0281867,1.0281867,0.61236,0.30029,0.7478134110787172,0.7475130822706426
16,4,128,0,0.1,0.3,0.001,0.0003,1,4,0.001,0.98565125,0.9856512,0.65196,0.31487,0.7580174927113703,0.7582230200639918
4,4,256,0,0.1,0.3,0.003,0.001,1,128,0.001,1.0194509,1.0194509,0.60002,0.3207,0.7303206997084548,0.7301902015858502
16,8,64,0.1,0.3,0.5,0.0005,0.0005,1,32,0,1.0337651,1.0337651,0.60322,0.31778,0.7682215743440233,0.768503209070147
8,8,128,0,0.3,0.1,0.003,0.003,8,16,0.01,0.9618075,0.96180737,0.67094,0.31633,0.7682215743440233,0.7657156342759629
4,4,256,0.5,0,0.15,0.0005,0.0005,1,64,0,1.4173717,1.4173717,0.16733,0.15452,0.5233236151603499,0.47032674548299114
4,16,256,0.1,0,0.5,0.0005,0.0003,1,8,0.002,1.0201219,1.0201218,0.6166,0.29592,0.7565597667638484,0.7560804534626808
4,16,64,0,0.15,0,0.001,0.001,16,8,0.002,0.97493577,0.9749357,0.65389,0.30321,0.7463556851311953,0.7455840968149835
8,4,64,0.5,0.5,0.15,0.0005,0.0003,1,64,0.001,1.0799584,1.0799583,0.56069,0.29446,0.7376093294460642,0.7362990253475851
8,16,256,0.1,0.1,0.5,0.001,0.0003,8,128,0,1.0412784,1.0412781,0.59963,0.28134,0.7478134110787172,0.7464873709298532
16,8,256,0.2,0.2,0.3,0.003,0.0005,1,4,0.002,0.95999825,0.9599983,0.65682,0.32653,0.7740524781341108,0.7720659584962416
16,8,64,0.2,0,0.15,0.0005,0.0003,8,4,0.002,0.99154925,0.9915492,0.6351,0.28717,0.7623906705539358,0.7607413052698707
16,4,128,0.3,0.2,0.3,0.003,0.0003,4,64,0.001,1.0553533,1.0553532,0.59657,0.29738,0.749271137026239,0.7495463206872092
8,8,64,0.2,0.1,0,0.0003,0.0005,8,64,0,1.0609112,1.0609112,0.60437,0.28863,0.7317784256559767,0.7315081900177306
4,4,256,0.3,0.5,0.2,0.0003,0.001,8,32,0.002,0.98457885,0.98457885,0.64053,0.29592,0.7638483965014577,0.7633348683996185
4,4,256,0.1,0,0,0.0003,0.003,16,32,0.01,0.9838807,0.98388064,0.63759,0.30175,0.7623906705539358,0.7613861158747017
16,8,128,0.2,0.1,0.2,0.0003,0.0003,4,16,0,1.0365235,1.0365235,0.592,0.31487,0.7405247813411079,0.7408095644321118
4,8,64,0.5,0.15,0.1,0.001,0.0003,4,64,0.001,1.0484531,1.0484531,0.60227,0.28426,0.7565597667638484,0.7558736523377497
4,4,64,0.2,0,0,0.0003,0.003,8,64,0.01,1.0244302,1.02443,0.62195,0.27405,0.7478134110787172,0.7467472272780576
16,8,128,0.3,0.15,0.3,0.0003,0.001,1,64,0.001,1.0078276,1.0078276,0.63587,0.293,0.7521865889212828,0.7508168719382797
4,16,256,0.15,0.2,0.2,0.0003,0.001,8,4,0.001,0.93873566,0.93873566,0.68353,0.3207,0.7696793002915452,0.7696060128311976
8,16,64,0.15,0.5,0.2,0.0003,0.001,8,16,0,0.9792395,0.9792395,0.64621,0.30758,0.7682215743440233,0.766331090024009
8,8,128,0,0.3,0.3,0.001,0.0003,1,4,0.01,1.052283,1.052283,0.60098,0.27551,0.7711370262390671,0.7708644735057277
4,4,256,0.15,0.2,0.15,0.003,0.003,4,16,0.002,0.9289245,0.9289245,0.68702,0.32653,0.7667638483965015,0.762059373897873
16,8,256,0.1,0.15,0.2,0.0003,0.003,16,16,0.002,0.9433611,0.94336104,0.66783,0.33673,0.7653061224489796,0.7647464483763813
8,8,128,0.5,0.5,0.5,0.0003,0.0003,16,8,0.01,1.0536776,1.0536774,0.59799,0.27697,0.7638483965014577,0.7633348683996185
4,8,128,0.1,0.5,0.15,0.0003,0.0005,4,16,0.001,1.0353098,1.0353097,0.59239,0.27988,0.7419825072886297,0.7403410184884655
16,16,128,0.3,0.3,0.3,0.003,0.0003,8,8,0.01,1.0430155,1.0430154,0.59979,0.28863,0.7653061224489796,0.7654748014196443
8,8,256,0.15,0.3,0.3,0.001,0.0003,16,128,0.002,1.0669177,1.0669177,0.58264,0.293,0.7317784256559767,0.7320728081770145
8,16,256,0.15,0.15,0.5,0.001,0.003,16,64,0,0.94623464,0.9462346,0.67799,0.31633,0.7871720116618076,0.7846423397732318
8,16,128,0,0.1,0.1,0.001,0.0003,16,4,0.001,0.98360676,0.9836067,0.64416,0.29738,0.7594752186588921,0.7590973537012969
16,16,128,0.15,0.2,0.5,0.0003,0.001,8,64,0.01,1.0218544,1.0218543,0.63223,0.27843,0.7667638483965015,0.767337610166182
16,16,128,0.3,0.15,0,0.0005,0.003,4,4,0.002,1.4036806,1.4036804,0.16307,0.15889,0.5553935860058309,0.5476675526205893
8,4,128,0.2,0.3,0.3,0.001,0.003,16,128,0.002,1.0057545,1.0057546,0.62167,0.29446,0.7667638483965015,0.7644826708027269
16,16,256,0.5,0.15,0.1,0.003,0.003,8,128,0,0.9389252,0.93892515,0.67639,0.33819,0.7711370262390671,0.7708644735057277
8,16,256,0.5,0.2,0,0.003,0.003,1,4,0.001,1.4173136,1.4173133,0.06883,0.15452,0.5408163265306123,0.5397377363153745
4,4,64,0.5,0.1,0.1,0.001,0.0003,1,128,0.002,1.0973159,1.0973158,0.56061,0.29738,0.7303206997084548,0.7305145233703987
8,4,256,0.2,0.15,0.3,0.0005,0.001,8,32,0.002,0.94604397,0.94604397,0.6694,0.31195,0.7857142857142857,0.7839664794561592
4,4,64,0.1,0.1,0.15,0.0003,0.003,8,16,0.001,0.9699378,0.9699378,0.64302,0.33382,0.7682215743440233,0.7640696880465121
8,16,128,0.3,0,0.5,0.0003,0.0005,16,128,0.002,1.0928204,1.0928204,0.54138,0.28134,0.7244897959183674,0.7246122225549336
4,8,128,0.15,0.1,0.3,0.0003,0.0003,8,64,0.01,1.0596105,1.0596105,0.57305,0.27259,0.7274052478134111,0.7262527832427559
4,8,128,0.5,0,0.2,0.0005,0.001,8,8,0.001,0.97725135,0.97725135,0.64219,0.3207,0.7580174927113703,0.7573885053651364
8,16,64,0.5,0.2,0.15,0.0005,0.0005,16,8,0.01,1.0311241,1.0311242,0.60846,0.29592,0.7638483965014577,0.7635228076850115
16,4,128,0.15,0,0.1,0.0003,0.003,16,128,0.002,0.96511674,0.9651168,0.66371,0.31778,0.7871720116618076,0.785878213262892
8,4,256,0.5,0,0.5,0.003,0.003,4,32,0,0.92300856,0.9230086,0.68131,0.36006,0.7769679300291545,0.7767831367321508
16,8,128,0.1,0.3,0.3,0.0003,0.001,8,4,0.001,0.9741643,0.9741643,0.64931,0.31924,0.7725947521865889,0.7723656393628585
8,8,64,0.1,0.2,0.1,0.0003,0.0003,16,128,0.002,1.1180553,1.1180551,0.54003,0.28717,0.7084548104956269,0.7091991070432856
8,4,64,0.15,0.15,0.15,0.001,0.0005,8,128,0,1.106362,1.106362,0.51942,0.26239,0.7201166180758017,0.7173792049632722
16,8,128,0.2,0.3,0.3,0.001,0.001,16,4,0,0.9445392,0.9445391,0.66518,0.33819,0.760932944606414,0.7603115354209781
4,16,64,0.1,0.3,0.1,0.001,0.003,1,32,0.01,0.969664,0.96966404,0.6557,0.32216,0.7696793002915452,0.7686478051273969
4,4,256,0.15,0.1,0.15,0.001,0.001,1,8,0.002,0.9560478,0.9560478,0.66556,0.31924,0.7784256559766763,0.7775434474453414
16,16,256,0.1,0.2,0.15,0.0003,0.001,8,64,0.002,0.9707991,0.970799,0.6557,0.30758,0.7521865889212828,0.7509490794949415
4,16,256,0.2,0,0.3,0.003,0.0005,16,8,0.002,0.9487279,0.9487279,0.66699,0.30029,0.7682215743440233,0.7636534832815892
16,16,64,0,0.5,0.2,0.0005,0.003,16,128,0.01,1.0014764,1.0014764,0.62034,0.30904,0.7580174927113703,0.755141290427099
4,16,128,0.3,0,0.1,0.001,0.003,16,4,0,0.9091701,0.9091701,0.70426,0.35131,0.7959183673469388,0.7962330141008943
16,8,256,0.3,0.3,0,0.0005,0.0003,8,128,0.01,1.048854,1.0488539,0.59626,0.27259,0.7478134110787172,0.7475130822706426
8,8,64,0.2,0,0.1,0.001,0.003,16,4,0.01,1.0974927,1.0974926,0.53694,0.25802,0.7419825072886297,0.7411387606706532
4,4,256,0.15,0,0.2,0.0003,0.0005,1,64,0.002,1.0127875,1.0127875,0.60943,0.30175,0.7346938775510204,0.7342248882168761
16,16,256,0.3,0.5,0.2,0.0003,0.0005,1,8,0.01,1.0326725,1.0326725,0.61294,0.27259,0.7638483965014577,0.7635228076850115
4,8,64,0.15,0.5,0.15,0.003,0.0003,16,4,0,0.99881047,0.9988104,0.64039,0.29883,0.7565597667638484,0.75409626286263
4,16,128,0.2,0.2,0.1,0.003,0.001,16,32,0.001,0.9768389,0.9768388,0.66285,0.31195,0.7740524781341108,0.7740869365204507
4,16,128,0.2,0.3,0.2,0.003,0.001,16,4,0,0.9279815,0.92798144,0.68007,0.33819,0.7900874635568513,0.7885680653201234
16,16,128,0.3,0.15,0.1,0.003,0.003,8,64,0.001,0.9522177,0.95221764,0.67201,0.28863,0.7725947521865889,0.7708105992060953
16,16,128,0.2,0,0.15,0.003,0.003,8,16,0.01,0.94725364,0.9472535,0.65753,0.32507,0.7623906705539358,0.7610123358549714
8,8,128,0.3,0.1,0.2,0.0005,0.001,16,4,0.01,1.0601943,1.0601941,0.58488,0.28571,0.7448979591836735,0.7453168351891669
8,4,256,0,0,0.5,0.003,0.0003,1,64,0.002,1.0542963,1.0542963,0.60018,0.27843,0.7521865889212828,0.7511999083270265
16,4,256,0.2,0.2,0.15,0.001,0.003,1,8,0.002,0.9741337,0.9741336,0.66328,0.34257,0.7725947521865889,0.7730673785569162
4,16,128,0.2,0.3,0.1,0.001,0.0003,8,64,0.002,1.043867,1.0438669,0.59348,0.27114,0.7565597667638484,0.7558736523377497
4,4,256,0.15,0.5,0,0.001,0.0005,1,64,0.002,1.0029194,1.0029196,0.63286,0.29155,0.7332361516034985,0.7324843016635221
8,16,256,0,0.1,0.5,0.0003,0.0005,8,128,0,1.050035,1.0500349,0.5844,0.293,0.7274052478134111,0.7277364785919339
16,16,64,0.15,0.15,0.5,0.003,0.003,1,64,0.01,0.96454036,0.96454036,0.65857,0.30758,0.7725947521865889,0.7716893276412713
16,4,256,0.15,0.2,0,0.001,0.003,4,16,0.001,0.9179655,0.9179655,0.67595,0.35277,0.7871720116618076,0.7857568335528554
8,4,256,0.15,0,0.15,0.003,0.003,1,8,0.002,0.9451654,0.94516546,0.6605,0.32216,0.7667638483965015,0.7644826708027269
8,8,256,0.2,0.1,0.5,0.0003,0.003,4,16,0.01,0.98383516,0.9838351,0.64718,0.30904,0.760932944606414,0.7593432924840294
16,4,128,0.5,0,0.3,0.001,0.001,16,4,0.002,0.9777472,0.97774714,0.65336,0.31341,0.7682215743440233,0.7681094164981089
4,16,128,0.2,0.2,0.1,0.003,0.0005,16,16,0.01,0.98617655,0.9861765,0.64155,0.30175,0.7784256559766763,0.7769523198632468
16,16,256,0.3,0.2,0.5,0.0005,0.003,16,16,0.002,0.99759495,0.9975949,0.63395,0.31195,0.7696793002915452,0.7699320852824366
4,8,256,0.5,0.1,0.2,0.0003,0.0003,1,4,0.01,1.0895294,1.0895293,0.57654,0.27114,0.7419825072886297,0.7424545440327797
4,8,256,0.1,0.15,0.1,0.003,0.0003,1,128,0.002,1.0478301,1.04783,0.60558,0.30904,0.7303206997084548,0.7308140714466905
16,4,64,0.15,0,0.15,0.001,0.0003,1,128,0,1.0827947,1.0827947,0.57115,0.27697,0.7376093294460642,0.7375258374026302
8,8,256,0,0.1,0.2,0.0003,0.003,8,128,0.01,0.9598854,0.9598854,0.65916,0.31924,0.7521865889212828,0.7516477014070072
8,4,64,0.1,0.5,0.2,0.0003,0.0005,1,16,0.001,1.0395608,1.0395608,0.60081,0.30321,0.7521865889212828,0.751318564709295
8,4,64,0,0.1,0.15,0.0005,0.0003,16,128,0.002,1.1154355,1.1154355,0.52407,0.28571,0.7099125364431487,0.7100414406795335
16,16,64,0.15,0.1,0.3,0.0003,0.0003,4,128,0,1.1017832,1.1017833,0.54113,0.27259,0.7244897959183674,0.7235888461398501
4,16,256,0,0.3,0,0.003,0.0005,8,128,0,1.0089847,1.0089846,0.63307,0.31778,0.760932944606414,0.759611570575752
4,4,128,0.15,0.5,0.2,0.001,0.001,16,16,0.001,0.95930356,0.9593035,0.65547,0.30904,0.7769679300291545,0.7748611037111058
4,16,64,0.15,0.3,0.3,0.0005,0.0003,8,128,0.002,1.1153239,1.115324,0.52497,0.27405,0.7113702623906706,0.7097749449634082
4,16,64,0.2,0.5,0.2,0.001,0.0003,16,32,0,1.0717258,1.071726,0.5706,0.293,0.7259475218658892,0.7256714115398551
4,8,128,0.3,0.5,0,0.0005,0.0005,8,8,0,0.99621,0.9962099,0.62986,0.30758,0.7376093294460642,0.7370387426662428
4,16,64,0.3,0.3,0.2,0.0005,0.0003,1,128,0.001,1.1469444,1.1469444,0.49688,0.28134,0.7113702623906706,0.7117536575069587
16,4,64,0.5,0,0,0.0003,0.0003,1,4,0,1.0276237,1.0276237,0.59709,0.28571,0.7405247813411079,0.7366422395840813
8,16,128,0.1,0.2,0,0.003,0.0003,8,32,0.01,1.0124081,1.0124081,0.62539,0.293,0.7798833819241983,0.7788413866287927
4,16,128,0.15,0,0.15,0.003,0.003,4,64,0.001,0.94075304,0.94075304,0.67289,0.3309,0.7638483965014577,0.7634309444567798
16,8,256,0.1,0.15,0.15,0.0003,0.0003,16,4,0.001,0.9547212,0.95472115,0.66598,0.30904,0.7857142857142857,0.7824207886852699
4,16,128,0,0.15,0.3,0.0005,0.003,4,128,0.001,0.9777569,0.97775686,0.64857,0.3207,0.7711370262390671,0.7712387245562148
8,8,64,0.1,0,0.1,0.0005,0.0003,4,64,0,1.1211933,1.1211933,0.52671,0.28426,0.7244897959183674,0.7242615218455982
4,16,256,0.5,0.3,0.2,0.001,0.003,8,8,0.001,0.9237053,0.92370516,0.6829,0.34548,0.7871720116618076,0.785878213262892
16,4,256,0.1,0.5,0.3,0.001,0.0003,16,32,0.01,1.0017654,1.0017654,0.63045,0.293,0.7565597667638484,0.756177321624949
8,4,128,0.5,0,0,0.003,0.0003,1,8,0,0.98218346,0.98218346,0.64414,0.30612,0.7784256559766763,0.7764056148901293
16,16,128,0.5,0.2,0.15,0.001,0.0005,16,32,0.01,0.9877501,0.9877501,0.64853,0.30758,0.7682215743440233,0.7683245681811347
8,4,256,0.5,0,0.15,0.0005,0.003,16,8,0.001,0.93984705,0.9398471,0.68595,0.34548,0.7784256559766763,0.7784922668304594
4,4,256,0.15,0.2,0.3,0.003,0.0003,8,16,0.002,1.005077,1.005077,0.63048,0.29155,0.7755102040816326,0.7741455126197628
8,8,256,0.2,0.15,0.15,0.003,0.0003,8,64,0,1.0052718,1.0052717,0.62767,0.31341,0.7405247813411079,0.7400660994648568
16,4,64,0,0.5,0.1,0.003,0.001,1,4,0.01,1.076381,1.0763807,0.57333,0.28134,0.7303206997084548,0.7309378570084522
4,16,256,0.1,0,0.3,0.001,0.0005,1,32,0.002,0.9755803,0.9755802,0.6553,0.30029,0.7594752186588921,0.7587973211720281
8,8,128,0,0.5,0.5,0.003,0.0005,1,8,0.002,1.4173713,1.4173712,-0.12508,0.15452,0.44752186588921283,0.27671543369181945
16,4,256,0.2,0,0.3,0.001,0.001,1,4,0,0.9073209,0.907321,0.70527,0.3484,0.7798833819241983,0.7799169510618583
8,16,64,0.2,0.2,0.15,0.001,0.001,4,64,0.001,1.0207357,1.0207359,0.61658,0.30466,0.7361516034985423,0.734473018906284
8,4,128,0.5,0.3,0.3,0.003,0.0005,8,4,0.01,1.0734723,1.0734725,0.59364,0.29009,0.7478134110787172,0.7484460487095278
8,4,64,0.15,0.1,0.2,0.0005,0.001,8,8,0.001,0.9892608,0.98926073,0.63526,0.31924,0.750728862973761,0.7495488550564474
4,4,128,0.3,0.3,0.3,0.0005,0.001,4,16,0.002,0.9880275,0.9880276,0.64364,0.30758,0.7653061224489796,0.7643138935940306
4,16,128,0.2,0.1,0,0.003,0.0005,8,64,0.002,1.0096358,1.0096358,0.62934,0.28134,0.7521865889212828,0.7508168719382797
4,8,64,0.1,0.3,0.3,0.001,0.003,16,64,0.001,0.988278,0.988278,0.64413,0.29592,0.7623906705539358,0.7619228378108799
4,8,128,0,0.2,0,0.0005,0.001,8,16,0.002,0.9513287,0.95132864,0.66324,0.32653,0.7667638483965015,0.7658352078372014
16,16,256,0,0.2,0.5,0.001,0.0003,4,8,0.001,0.9971988,0.99719876,0.63669,0.28134,0.7769679300291545,0.7748611037111058
16,8,64,0.3,0.5,0.2,0.0003,0.0003,1,64,0.001,1.1191392,1.1191391,0.52042,0.27697,0.6938775510204082,0.6936773418545165
4,4,64,0.5,0.2,0.15,0.001,0.0003,16,64,0.001,1.0756145,1.0756143,0.57074,0.25948,0.7244897959183674,0.721511036969541
4,8,64,0,0.2,0.2,0.001,0.001,16,32,0.002,1.0176244,1.0176243,0.60944,0.29738,0.7580174927113703,0.7573885053651364
16,4,64,0.15,0.2,0,0.0005,0.003,1,32,0.002,0.97513187,0.9751318,0.65908,0.31924,0.7682215743440233,0.7676688527443766
8,8,128,0.2,0.3,0.2,0.001,0.0003,1,64,0.002,1.1093544,1.1093544,0.52176,0.26676,0.6997084548104956,0.6997084548104957
8,16,128,0.3,0.15,0,0.0005,0.0005,8,16,0.002,0.9730858,0.9730858,0.6503,0.3105,0.749271137026239,0.7487259096588543
8,16,128,0.1,0.15,0.3,0.0003,0.003,16,32,0.001,0.94335014,0.94335014,0.67256,0.32945,0.7871720116618076,0.7863246271514461
16,8,64,0.1,0.5,0.1,0.0005,0.003,4,16,0.001,0.97225296,0.97225285,0.65666,0.31778,0.7682215743440233,0.7682569219790429
4,8,128,0.2,0,0.3,0.003,0.001,16,32,0.01,0.99533665,0.99533653,0.64495,0.30175,0.7682215743440233,0.7679455496013421
4,4,256,0.1,0.15,0.1,0.001,0.003,4,8,0.01,1.0297915,1.0297915,0.59535,0.2828,0.7478134110787172,0.7441412294416382
4,16,64,0.3,0.3,0.5,0.0005,0.001,1,128,0.002,1.0699073,1.0699073,0.57796,0.30466,0.749271137026239,0.7495463206872092
16,16,64,0.3,0.1,0.3,0.003,0.001,4,128,0.001,1.046592,1.046592,0.60675,0.31195,0.750728862973761,0.7507668783548198
16,16,64,0,0,0.1,0.003,0.0005,16,16,0.01,1.0052305,1.0052305,0.62966,0.30175,0.7653061224489796,0.7646446588405853
8,4,64,0.3,0.3,0.3,0.003,0.0005,16,16,0.002,1.0172025,1.0172025,0.61571,0.3105,0.7580174927113703,0.7572813797200417
8,8,64,0.1,0.1,0.15,0.0003,0.001,8,64,0.002,1.0529841,1.0529842,0.57014,0.31195,0.7361516034985423,0.7331112434086768
4,8,64,0.3,0.1,0.15,0.001,0.001,16,64,0.01,1.0355959,1.0355958,0.61146,0.27551,0.7463556851311953,0.7454672368201019
4,16,64,0.3,0.3,0.2,0.0003,0.001,4,32,0.01,1.0266811,1.0266811,0.60544,0.28571,0.7551020408163265,0.7534736166909569
8,8,256,0.15,0.15,0.2,0.001,0.001,4,64,0,0.9861285,0.98612845,0.64311,0.293,0.7682215743440233,0.766331090024009
4,4,64,0.3,0.5,0.2,0.0003,0.001,8,16,0,0.99134517,0.9913451,0.63885,0.30029,0.7769679300291545,0.7770670373063748
16,16,128,0.15,0.1,0.15,0.003,0.0005,1,4,0.001,0.9418403,0.94184023,0.68079,0.30612,0.7711370262390671,0.7637622524131934
4,4,64,0,0.3,0.3,0.0005,0.001,16,128,0.002,1.0910589,1.0910587,0.55417,0.29592,0.717201166180758,0.7174413607976773
4,16,256,0.2,0,0.15,0.003,0.0003,4,128,0,1.0394878,1.0394878,0.61664,0.30758,0.7376093294460642,0.7378973123470792
8,8,256,0.5,0.1,0,0.003,0.001,4,64,0.001,0.9662722,0.966272,0.66337,0.31195,0.7536443148688047,0.7524781082136818
4,16,256,0.2,0.1,0.2,0.0003,0.0005,4,16,0,0.9567165,0.9567165,0.66949,0.31487,0.7551020408163265,0.7541269682290614
4,16,128,0,0,0.5,0.0003,0.003,4,4,0,0.93889564,0.93889564,0.67487,0.32799,0.7886297376093294,0.7881256833203435
8,16,64,0,0.15,0.2,0.003,0.0005,8,32,0.002,1.0246588,1.0246587,0.61557,0.28571,0.7594752186588921,0.7582104982856982
16,16,128,0.1,0,0.1,0.0003,0.001,4,32,0.01,0.9709185,0.9709184,0.6544,0.31487,0.7653061224489796,0.7649374178539928
8,8,64,0.2,0.15,0.5,0.003,0.0003,4,8,0,1.0408646,1.0408646,0.59346,0.29592,0.7521865889212828,0.7482758016003571
8,8,64,0.15,0.3,0.2,0.001,0.0003,8,16,0.01,1.0480508,1.0480506,0.59539,0.28426,0.7405247813411079,0.7398503250300861
4,8,128,0.15,0,0.15,0.001,0.001,4,64,0,0.98845255,0.9884525,0.64075,0.31633,0.7551020408163265,0.7541269682290614
8,16,64,0,0.1,0.2,0.0005,0.0003,16,4,0,1.0221654,1.0221654,0.61506,0.28426,0.7638483965014577,0.762543136788243
16,16,64,0.5,0.5,0.5,0.0005,0.0003,1,16,0.01,1.051669,1.0516689,0.58615,0.29446,0.7448979591836735,0.7441789770006361
4,16,64,0.15,0.5,0.5,0.0003,0.001,1,128,0.01,1.0858165,1.0858163,0.57309,0.28426,0.7376093294460642,0.7382259331718156
4,16,64,0.1,0.2,0,0.001,0.001,1,32,0.001,1.0029615,1.0029615,0.62913,0.29009,0.7521865889212828,0.7495936461497685
4,4,64,0.5,0.5,0.15,0.003,0.003,4,64,0.01,0.99505824,0.9950582,0.64006,0.29883,0.7667638483965015,0.7646374893580309
16,16,256,0.2,0.2,0.1,0.001,0.001,1,64,0,0.9737518,0.9737518,0.6537,0.29883,0.7682215743440233,0.7658760826057376
4,8,64,0.1,0,0.15,0.0003,0.003,8,8,0.01,1.0269467,1.0269465,0.61141,0.29155,0.749271137026239,0.7491071561856039
16,8,128,0.2,0.15,0.1,0.003,0.003,16,4,0.01,1.0952239,1.0952238,0.56015,0.28134,0.7434402332361516,0.7441487383666139
16,8,256,0,0,0.2,0.003,0.0005,1,64,0.002,0.99149585,0.9914959,0.64327,0.29883,0.7711370262390671,0.7710262791836675
16,4,64,0.5,0.1,0,0.003,0.001,1,16,0.002,0.9975923,0.9975922,0.63398,0.30321,0.7594752186588921,0.7555792846627886
16,4,256,0.5,0.15,0.2,0.0003,0.003,4,128,0,0.9667201,0.9667201,0.66123,0.32799,0.7696793002915452,0.7689786626251001
16,16,64,0,0.1,0.5,0.0005,0.001,16,128,0.002,1.0544674,1.0544674,0.57462,0.29883,0.7405247813411079,0.7398503250300861
16,16,128,0.3,0.5,0.15,0.0003,0.001,4,16,0.01,0.9948549,0.99485487,0.64411,0.28571,0.7594752186588921,0.7585756862038804
16,8,64,0,0.1,0.15,0.001,0.0003,4,128,0.001,1.0693675,1.0693675,0.57315,0.31341,0.7332361516034985,0.7329184627487145
8,8,256,0.3,0.1,0.3,0.0003,0.003,8,32,0.01,0.9810106,0.9810106,0.64539,0.30612,0.7857142857142857,0.7854590930276558
4,16,64,0,0,0.2,0.003,0.0003,16,32,0,1.0354425,1.0354426,0.60796,0.29155,0.7434402332361516,0.7420221733008072
8,4,64,0,0.3,0.5,0.001,0.003,4,32,0.001,0.99619836,0.9961983,0.64444,0.3105,0.7682215743440233,0.7683245681811347
8,4,256,0.2,0.5,0.5,0.003,0.001,8,16,0.01,0.9808408,0.98084086,0.642,0.29446,0.7740524781341108,0.7712837936778444
8,8,256,0,0.3,0.3,0.003,0.0005,1,16,0.002,0.9467544,0.94675446,0.66243,0.31924,0.7784256559766763,0.7766872505085031
4,4,256,0.15,0.15,0,0.003,0.0005,16,32,0,0.98346233,0.98346233,0.64491,0.30758,0.7842565597667639,0.782563901810911
4,8,256,0.3,0,0.1,0.001,0.0005,8,4,0.001,0.9511707,0.9511706,0.67029,0.33673,0.7813411078717201,0.7792025038775564
16,8,64,0.1,0,0,0.003,0.003,16,8,0,0.9462348,0.94623476,0.68477,0.31633,0.7813411078717201,0.7800118629413275
4,16,128,0.3,0.1,0.2,0.0003,0.003,1,128,0.002,1.107865,1.107865,0.51807,0.30175,0.6982507288629738,0.699053467528198
4,4,128,0.3,0.2,0.5,0.0003,0.0005,4,4,0.002,1.0030863,1.0030863,0.63432,0.27259,0.7711370262390671,0.768499807818576
8,8,256,0.5,0.15,0.2,0.001,0.0005,4,16,0.002,0.96740246,0.9674024,0.65624,0.31924,0.7711370262390671,0.7679849703614682
4,16,128,0.5,0.5,0.5,0.001,0.003,8,8,0.01,1.0270694,1.0270694,0.59683,0.29155,0.7667638483965015,0.7657192963315412
4,8,256,0.5,0.3,0.2,0.0003,0.001,8,16,0.01,1.0211571,1.0211573,0.6233,0.29009,0.7653061224489796,0.7627686611222015
16,8,64,0.1,0.1,0.15,0.0003,0.0003,8,8,0,1.0401939,1.0401939,0.58936,0.29446,0.7405247813411079,0.7403550802385901
8,8,64,0,0.1,0.3,0.0003,0.003,8,8,0,0.9459697,0.94596964,0.67096,0.31924,0.7725947521865889,0.7724460253776406
8,16,128,0.15,0.2,0.1,0.0005,0.003,8,64,0,0.95017844,0.9501784,0.67132,0.31778,0.7769679300291545,0.7765287986813781
4,4,64,0.1,0.15,0.1,0.0003,0.0003,1,64,0.001,1.1643144,1.1643143,0.47276,0.28134,0.6924198250728864,0.6929248698566528
16,4,256,0.15,0.2,0.3,0.001,0.001,1,16,0.001,0.96059215,0.9605921,0.65798,0.29738,0.7682215743440233,0.766331090024009
4,8,128,0.5,0.3,0,0.001,0.001,8,64,0.01,0.9845476,0.9845476,0.64378,0.29738,0.7478134110787172,0.7464873709298532
4,4,256,0.2,0.15,0,0.0003,0.003,16,4,0,0.9192578,0.91925776,0.68754,0.32799,0.7842565597667639,0.7833975672494113
16,8,128,0.3,0.2,0.1,0.0003,0.0003,16,32,0.001,1.0383307,1.0383306,0.59508,0.29883,0.7332361516034985,0.731384410210959
8,4,128,0.2,0.3,0.2,0.001,0.0005,4,4,0.001,0.963342,0.963342,0.66796,0.3207,0.7725947521865889,0.7728968210660888
16,8,64,0.2,0,0.2,0.003,0.0005,8,16,0,1.0073358,1.0073358,0.62716,0.29883,0.7682215743440233,0.7655507607844177
4,16,64,0.3,0.1,0.5,0.003,0.0003,1,8,0.01,1.0314722,1.0314722,0.6097,0.29592,0.7653061224489796,0.7643138935940306
16,4,64,0.1,0.2,0,0.003,0.0005,4,4,0,0.9415052,0.9415052,0.68579,0.30904,0.7769679300291545,0.7767831367321508
